,ncbi,organism,pubmed
463,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000168315.3_ASM16831v3,xor,http://www.ncbi.nlm.nih.gov/pubmed/21784931
464,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000940825.1_ASM94082v1,xoz,
465,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000087965.1_ASM8796v1,xal,http://www.ncbi.nlm.nih.gov/pubmed/20017926
466,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000815185.1_ASM81518v1,xsa,
467,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001021935.1_ASM102193v1,xtn,http://www.ncbi.nlm.nih.gov/pubmed/26729225
468,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000020665.1_ASM2066v1,smt,
469,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000223885.1_ASM22388v1,buj,
470,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000284595.1_ASM28459v1,smz,http://www.ncbi.nlm.nih.gov/pubmed/22689246
471,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001314305.1_ASM131430v1,sacz,http://www.ncbi.nlm.nih.gov/pubmed/26659678
472,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000233915.4_ASM23391v4,psd,http://www.ncbi.nlm.nih.gov/pubmed/22207748
473,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001442785.1_ASM144278v1,lcp,http://www.ncbi.nlm.nih.gov/pubmed/26597042
474,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001442805.1_ASM144280v1,lgu,http://www.ncbi.nlm.nih.gov/pubmed/26597042
475,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000725385.1_ASM72538v1,dja,http://www.ncbi.nlm.nih.gov/pubmed/23105069
476,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000963555.1_ASM96355v1,vcf,http://www.ncbi.nlm.nih.gov/pubmed/25768799
477,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000166455.2_ASM16645v2,vce,http://www.ncbi.nlm.nih.gov/pubmed/22099115
478,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022585.1_ASM2258v1,vcj,http://www.ncbi.nlm.nih.gov/pubmed/20348258
479,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016245.1_ASM1624v1,vco,http://www.ncbi.nlm.nih.gov/pubmed/19115014
480,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021625.1_ASM2162v1,vcr,http://www.ncbi.nlm.nih.gov/pubmed/19115014
481,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021605.1_ASM2160v1,vcm,http://www.ncbi.nlm.nih.gov/pubmed/19115014
482,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000250855.1_ASM25085v1,vci,http://www.ncbi.nlm.nih.gov/pubmed/22535947
483,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000195065.1_ASM19506v1,vcl,http://www.ncbi.nlm.nih.gov/pubmed/21871929
484,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000765415.1_ASM76541v1,vcq,
485,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000829215.1_ASM82921v1,vcs,http://www.ncbi.nlm.nih.gov/pubmed/24887199
486,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000969235.1_ASM96923v1,vcx,http://www.ncbi.nlm.nih.gov/pubmed/25977434
487,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000969265.1_ASM96926v1,vcz,http://www.ncbi.nlm.nih.gov/pubmed/25977434
488,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000039765.1_ASM3976v1,vvu,http://www.ncbi.nlm.nih.gov/pubmed/14500463
489,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009745.1_ASM974v1,vvy,http://www.ncbi.nlm.nih.gov/pubmed/14656965
490,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000186585.1_ASM18658v1,vvm,http://www.ncbi.nlm.nih.gov/pubmed/21317338
491,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000746665.1_ASM74666v1,vvl,http://www.ncbi.nlm.nih.gov/pubmed/24551129
492,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000196095.1_ASM19609v1,vpa,http://www.ncbi.nlm.nih.gov/pubmed/12620739
493,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000328405.1_ASM32840v1,vpb,http://www.ncbi.nlm.nih.gov/pubmed/23469330
494,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000430425.1_ASM43042v1,vpk,http://www.ncbi.nlm.nih.gov/pubmed/25814612
495,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000430405.1_ASM43040v1,vpf,http://www.ncbi.nlm.nih.gov/pubmed/25814612
496,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000568495.1_ASM56849v1,vph,http://www.ncbi.nlm.nih.gov/pubmed/24625868
497,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017705.1_ASM1770v1,vha,
498,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000464435.1_ASM46443v1,vca,
499,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000354175.2_ASM35417v2,vag,http://www.ncbi.nlm.nih.gov/pubmed/25635021
500,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000091465.1_ASM9146v1,vsp,http://www.ncbi.nlm.nih.gov/pubmed/19364337
501,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000024825.1_ASM2482v1,vex,
502,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000241385.1_ASM24138v1,vej,http://www.ncbi.nlm.nih.gov/pubmed/22535948
503,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000184325.1_ASM18432v1,vfu,http://www.ncbi.nlm.nih.gov/pubmed/21217006
504,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000801275.1_ASM80127v1,vni,http://www.ncbi.nlm.nih.gov/pubmed/23739050
505,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000217675.1_ASM21767v1,van,http://www.ncbi.nlm.nih.gov/pubmed/21576332
506,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000462975.1_ASM46297v1,lag,http://www.ncbi.nlm.nih.gov/pubmed/24072867
507,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000786425.1_Vibrio_anguillarum_NB10_serovar_O1,vau,
508,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000772065.1_ASM77206v1,vcy,http://www.ncbi.nlm.nih.gov/pubmed/25523764
509,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000763535.2_ASM76353v2,vct,http://www.ncbi.nlm.nih.gov/pubmed/25523774
510,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000772105.1_ASM77210v1,vtu,http://www.ncbi.nlm.nih.gov/pubmed/25523763
511,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000020845.1_ASM2084v1,vfm,http://www.ncbi.nlm.nih.gov/pubmed/19182778
512,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000196495.1_ASM19649v1,vsa,http://www.ncbi.nlm.nih.gov/pubmed/19099551
513,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000953695.1_AWOD1,awd,http://www.ncbi.nlm.nih.gov/pubmed/26059548
514,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000940995.1_ASM94099v1,pgb,
515,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000484545.1_ASM48454v1,paev,http://www.ncbi.nlm.nih.gov/pubmed/24336371
516,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000484495.1_ASM48449v1,paei,http://www.ncbi.nlm.nih.gov/pubmed/24336371
517,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000014625.1_ASM1462v1,pau,http://www.ncbi.nlm.nih.gov/pubmed/17038190
518,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017205.1_ASM1720v1,pap,http://www.ncbi.nlm.nih.gov/pubmed/20107499
519,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026645.1_ASM2664v1,pag,http://www.ncbi.nlm.nih.gov/pubmed/19047519
520,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000226155.1_ASM22615v1,paf,http://www.ncbi.nlm.nih.gov/pubmed/21884571
521,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000284555.1_ASM28455v1,pnc,http://www.ncbi.nlm.nih.gov/pubmed/22123763
522,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000829275.1_ASM82927v1,paeb,
523,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000271365.1_ASM27136v1,pdk,http://www.ncbi.nlm.nih.gov/pubmed/22672046
524,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000359505.1_ASM35950v1,psg,
525,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000414035.1_ASM41403v1,prp,http://www.ncbi.nlm.nih.gov/pubmed/23908295
526,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000496605.2_ASM49660v2,paep,http://www.ncbi.nlm.nih.gov/pubmed/26659688
527,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000496645.1_ASM49664v1,paer,
528,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000504045.1_ASM50404v1,paem,http://www.ncbi.nlm.nih.gov/pubmed/24459257
529,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000508765.1_ASM50876v1,pael,http://www.ncbi.nlm.nih.gov/pubmed/24505294
530,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000510305.1_ASM51030v1,paes,http://www.ncbi.nlm.nih.gov/pubmed/24459283
531,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000531435.1_PA38182,paeu,
532,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000524595.1_ASM52459v1,paeg,http://www.ncbi.nlm.nih.gov/pubmed/24699957
533,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000468935.1_ASM46893v1,paec,http://www.ncbi.nlm.nih.gov/pubmed/24115552
534,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000468555.1_ASM46855v1,paeo,http://www.ncbi.nlm.nih.gov/pubmed/24115549
535,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000007565.1_ASM756v1,ppu,http://www.ncbi.nlm.nih.gov/pubmed/12534463
536,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016865.1_ASM1686v1,ppf,
537,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019125.1_ASM1912v1,ppg,
538,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019445.1_ASM1944v1,ppw,
539,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000219705.1_ASM21970v1,ppt,http://www.ncbi.nlm.nih.gov/pubmed/21914868
540,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000183645.1_ASM18364v1,ppb,http://www.ncbi.nlm.nih.gov/pubmed/21183676
541,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000264665.1_ASM26466v1,ppi,http://www.ncbi.nlm.nih.gov/pubmed/23046581
542,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000281215.1_ASM28121v1,ppx,http://www.ncbi.nlm.nih.gov/pubmed/23815283
543,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000325725.1_ASM32572v1,ppuh,http://www.ncbi.nlm.nih.gov/pubmed/24465371
544,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000410575.1_ASM41057v1,pput,http://www.ncbi.nlm.nih.gov/pubmed/23868128
545,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000412675.1_ASM41267v1,ppun,http://www.ncbi.nlm.nih.gov/pubmed/24526630
546,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000691565.1_ASM69156v1,ppud,http://www.ncbi.nlm.nih.gov/pubmed/24948765
547,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000213805.1_ASM21380v1,pfv,
548,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000510285.1_ASM51028v1,pmon,http://www.ncbi.nlm.nih.gov/pubmed/24874689
549,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000510325.1_ASM51032v1,pmot,http://www.ncbi.nlm.nih.gov/pubmed/24874689
550,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000498975.2_ASM49897v2,pmos,http://www.ncbi.nlm.nih.gov/pubmed/25449545
551,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000831585.1_ASM83158v1,ppj,http://www.ncbi.nlm.nih.gov/pubmed/25701176
552,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000007805.1_ASM780v1,pst,http://www.ncbi.nlm.nih.gov/pubmed/12928499
553,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000012245.1_ASM1224v1,psb,http://www.ncbi.nlm.nih.gov/pubmed/16043691
554,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000452705.3_ASM45270v3,psyr,http://www.ncbi.nlm.nih.gov/pubmed/24835253
555,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000012205.1_ASM1220v1,psp,http://www.ncbi.nlm.nih.gov/pubmed/16159782
556,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000517305.1_ASM51730v1,pci,
557,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000012265.1_ASM1226v1,pfl,http://www.ncbi.nlm.nih.gov/pubmed/15980861
558,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000397205.1_ASM39720v1,pprc,http://www.ncbi.nlm.nih.gov/pubmed/24762936
559,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000828695.1_ASM82869v1,ppro,http://www.ncbi.nlm.nih.gov/pubmed/24695768
560,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000012445.1_ASM1244v1,pfo,http://www.ncbi.nlm.nih.gov/pubmed/19432983
561,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009225.1_ASM922v1,pfs,http://www.ncbi.nlm.nih.gov/pubmed/19432983
562,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000237065.1_ASM23706v1,pfe,http://www.ncbi.nlm.nih.gov/pubmed/22328765
563,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000262325.2_ASM26232v2,pfc,http://www.ncbi.nlm.nih.gov/pubmed/22792073
564,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000730425.1_ASM73042v1,pfn,http://www.ncbi.nlm.nih.gov/pubmed/25212622
565,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000934565.1_ASM93456v1,pfw,http://www.ncbi.nlm.nih.gov/pubmed/26452056
566,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000968415.1_ASM96841v1,pfb,http://www.ncbi.nlm.nih.gov/pubmed/25953163
567,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000963495.1_ASM96349v1,pff,http://www.ncbi.nlm.nih.gov/pubmed/25685259
568,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000336465.1_ASM33646v1,ppz,http://www.ncbi.nlm.nih.gov/pubmed/23516179
569,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000257545.3_ASM25754v3,pman,http://www.ncbi.nlm.nih.gov/pubmed/22628497
570,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001186335.1_ASM118633v1,ptv,http://www.ncbi.nlm.nih.gov/pubmed/26337878
571,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026105.1_ASM2610v1,pen,http://www.ncbi.nlm.nih.gov/pubmed/16699499
572,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016565.1_ASM1656v1,pmy,
573,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000204295.1_ASM20429v1,pmk,http://www.ncbi.nlm.nih.gov/pubmed/21551299
574,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013785.1_ASM1378v1,psa,http://www.ncbi.nlm.nih.gov/pubmed/18495935
575,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000219605.1_ASM21960v1,psz,http://www.ncbi.nlm.nih.gov/pubmed/21994926
576,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000195105.1_ASM19510v1,psr,http://www.ncbi.nlm.nih.gov/pubmed/21515765
577,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000267545.1_ASM26754v1,psc,http://www.ncbi.nlm.nih.gov/pubmed/23144395
578,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000279165.1_ASM27916v1,psj,http://www.ncbi.nlm.nih.gov/pubmed/22965097
579,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000327065.1_ASM32706v1,psh,
580,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000661915.1_ASM66191v1,pstu,
581,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000590475.1_ASM59047v1,pstt,http://www.ncbi.nlm.nih.gov/pubmed/24903873
582,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000818015.1_ASM81801v1,pbm,
583,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000194805.1_ASM19480v1,pba,http://www.ncbi.nlm.nih.gov/pubmed/21515771
584,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000585995.1_ASM58599v1,pbc,http://www.ncbi.nlm.nih.gov/pubmed/24812222
585,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000316175.1_ASM31617v1,ppuu,http://www.ncbi.nlm.nih.gov/pubmed/23516524
586,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000349845.1_ASM34984v1,pdr,http://www.ncbi.nlm.nih.gov/pubmed/23723394
587,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000412695.1_ASM41269v1,pre,http://www.ncbi.nlm.nih.gov/pubmed/23887915
588,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000297075.2_Ppseudo_final,ppse,http://www.ncbi.nlm.nih.gov/pubmed/24553071
589,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000494915.1_ASM49491v1,psv,http://www.ncbi.nlm.nih.gov/pubmed/24161918
590,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000508205.1_ASM50820v1,psk,http://www.ncbi.nlm.nih.gov/pubmed/24482516
591,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000689415.1_PKB13,pkc,http://www.ncbi.nlm.nih.gov/pubmed/24803113
592,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000698865.1_ASM69886v1,pch,http://www.ncbi.nlm.nih.gov/pubmed/25035328
593,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000963835.1_ASM96383v1,pcz,http://www.ncbi.nlm.nih.gov/pubmed/25679537
594,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000761195.1_ASM76119v1,pcp,http://www.ncbi.nlm.nih.gov/pubmed/25456057
595,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000746525.1_ASM74652v1,palk,http://www.ncbi.nlm.nih.gov/pubmed/25300744
596,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000761155.1_ASM76115v1,prh,http://www.ncbi.nlm.nih.gov/pubmed/25483321
597,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000759535.1_ASM75953v1,psw,
598,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000800255.1_ASM80025v1,ppv,http://www.ncbi.nlm.nih.gov/pubmed/25835951
599,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000829415.1_ASM82941v1,pses,http://www.ncbi.nlm.nih.gov/pubmed/25323715
600,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000931465.1_ASM93146v1,psem,
601,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001007005.1_Pseudomonas_sp._strain_CCOS_191,psec,http://www.ncbi.nlm.nih.gov/pubmed/26067963
602,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001294575.1_ASM129457v1,ppsy,
603,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001547895.1_ASM154789v1,psos,http://www.ncbi.nlm.nih.gov/pubmed/25496595
604,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000380335.1_ASM38033v1,avl,http://www.ncbi.nlm.nih.gov/pubmed/23792740
605,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000380365.1_ASM38036v1,avd,http://www.ncbi.nlm.nih.gov/pubmed/23792740
606,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000817975.1_ASM81797v1,acx,http://www.ncbi.nlm.nih.gov/pubmed/26061173
607,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013905.1_ASM1390v1,pcr,
608,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016885.1_ASM1688v1,prw,
609,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000418305.1_ASM41830v1,pso,http://www.ncbi.nlm.nih.gov/pubmed/24051316
610,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001298525.1_ASM129852v1,pur,
611,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000069205.1_ASM6920v1,abm,http://www.ncbi.nlm.nih.gov/pubmed/18350144
612,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000069245.1_ASM6924v1,aby,http://www.ncbi.nlm.nih.gov/pubmed/18350144
613,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000018445.1_ASM1844v1,abc,http://www.ncbi.nlm.nih.gov/pubmed/18411315
614,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021245.1_ASM2124v1,abn,http://www.ncbi.nlm.nih.gov/pubmed/18931120
615,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021145.1_ASM2114v1,abb,http://www.ncbi.nlm.nih.gov/pubmed/18931120
616,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000188215.1_ASM18821v1,abx,http://www.ncbi.nlm.nih.gov/pubmed/22038960
617,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000226275.1_ASM22627v1,abz,http://www.ncbi.nlm.nih.gov/pubmed/21788470
618,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000187205.4_ASM18720v4,abr,http://www.ncbi.nlm.nih.gov/pubmed/21398552
619,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000189735.2_ASM18973v2,abd,http://www.ncbi.nlm.nih.gov/pubmed/21398540
620,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000302575.1_ASM30257v1,abh,http://www.ncbi.nlm.nih.gov/pubmed/23209228
621,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000186665.4_ASM18666v4,abad,http://www.ncbi.nlm.nih.gov/pubmed/23527001
622,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000419385.1_ASM41938v1,abj,http://www.ncbi.nlm.nih.gov/pubmed/23826102
623,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000419405.1_ASM41940v1,abab,http://www.ncbi.nlm.nih.gov/pubmed/23826102
624,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000419425.1_ASM41942v1,abaj,http://www.ncbi.nlm.nih.gov/pubmed/23826102
625,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000505685.2_ASM50568v2,abaz,http://www.ncbi.nlm.nih.gov/pubmed/24459253
626,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000761175.1_ASM76117v1,abk,http://www.ncbi.nlm.nih.gov/pubmed/25395646
627,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000746645.1_ASM74664v1,abau,http://www.ncbi.nlm.nih.gov/pubmed/25323713
628,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000746605.1_ASM74660v1,abaa,http://www.ncbi.nlm.nih.gov/pubmed/25323714
629,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000695855.2_ASM69585v2,abw,
630,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000786735.1_ASM78673v1,abal,http://www.ncbi.nlm.nih.gov/pubmed/25728466
631,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000191145.1_ASM19114v1,acc,http://www.ncbi.nlm.nih.gov/pubmed/21441526
632,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000814165.3_ASM81416v3,ano,
633,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000196795.1_ASM19679v1,acd,http://www.ncbi.nlm.nih.gov/pubmed/20639327
634,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000046845.1_ASM4684v1,aci,http://www.ncbi.nlm.nih.gov/pubmed/15514110
635,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001278715.1_ASM127871v1,att,http://www.ncbi.nlm.nih.gov/pubmed/26988394
636,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001307195.1_ASM130719v1,aei,http://www.ncbi.nlm.nih.gov/pubmed/26620413
637,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001484935.1_ASM148493v1,ajo,
638,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740455.1_ASM74045v1,mcs,http://www.ncbi.nlm.nih.gov/pubmed/25237030
639,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000766665.1_ASM76666v1,mcat,http://www.ncbi.nlm.nih.gov/pubmed/25183669
640,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013765.1_ASM1376v1,sdn,
641,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000014705.1_ASM1470v1,sfr,
642,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000015245.1_ASM1524v1,saz,
643,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000015845.1_ASM1584v1,sbl,
644,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017325.1_ASM1732v1,sbm,
645,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000018765.1_ASM1876v1,sbn,
646,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021665.1_ASM2166v1,sbp,
647,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000178875.2_ASM17887v2,sbt,http://www.ncbi.nlm.nih.gov/pubmed/22328742
648,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000215895.1_ASM21589v1,sbs,http://www.ncbi.nlm.nih.gov/pubmed/22328742
